_id,id,name,epochUnixTime,mjday,mjfrac,dist,az,el
"""643d8a2510983e0011f3546f""",3,MilanSR,1681200458.0589442,60045,29258.058944,1083.1067467580622,7.737017844818752,24.363537386895846
"""643d8a2510983e0011f35470""",3,MilanSR,1681200608.0589442,60045,29408.058944,464.04506016353554,228.72033304969708,69.87381864469396
"""643d8a2510983e0011f35474""",3,MilanSR,1681200438.0589437,60045,29238.058944,1220.5171485167589,8.392391867169977,21.492341483464696
"""643d8a2510983e0011f35475""",3,MilanSR,1681200588.0589442,60045,29388.058944,444.6822087163727,292.8083580566768,77.95435934642776
"""643d8a2510983e0011f354ca""",3,MilanSR,1681238198.0589437,60045,66998.058944,1389.5368189974388,138.4691536852528,18.404259239293413
"""643d8a2510983e0011f354cb""",3,MilanSR,1681238458.0589442,60045,67258.058944,1009.866679473977,18.362709557669746,26.032335998438604
"""643d8a2510983e0011f354d0""",3,MilanSR,1681238228.0589442,60045,67028.058944,1199.3437394164987,133.84343797673552,21.49010760178637
"""643d8a2510983e0011f354d1""",3,MilanSR,1681238478.0589442,60045,67278.058944,1124.2207966617268,13.547467749922873,23.249612027180056
"""643d8a2510983e0011f354d4""",3,MilanSR,1681243978.0589442,60045,72778.058944,1473.4482438771433,291.33586232987983,17.451651565833515
"""643d8a2510983e0011f354d7""",3,MilanSR,1681238418.0589442,60045,67218.058944,815.8943163453408,32.98517656513127,32.76192010056978
"""643d8a2510983e0011f354da""",3,MilanSR,1681243968.0589442,60045,72768.058944,1448.7255995651637,288.4380328481636,17.753864660576575
"""643d8a2510983e0011f354dd""",3,MilanSR,1681238408.0589442,60045,67208.058944,777.9074425128297,38.10034412202799,34.53577193115118
"""643d8a2510983e0011f354df""",3,MilanSR,1681243848.0589437,60045,72648.058944,1439.7319361794139,250.19890889092596,17.77975524676407
"""643d8a2510983e0011f354e2""",3,MilanSR,1681238188.0589442,60045,66988.058944,1455.0647764511555,139.70787286961271,17.53606710544276
"""643d8a2510983e0011f354e3""",3,MilanSR,1681238438.0589442,60045,67238.058944,905.7540968768528,24.658393085816726,29.24147263102237
"""643d8a2510983e0011f354e5""",3,MilanSR,1681243838.0589442,60045,72638.058944,1463.1992189833518,247.25781834423856,17.4762919492687
"""643d8a2510983e0011f354e9""",3,MilanSR,1681238348.0589442,60045,67148.058944,691.2660499262151,81.42010373742352,39.41765433697331
"""643d8a2510983e0011f354ec""",3,MilanSR,1681243958.0589437,60045,72758.058944,1427.3411927430286,285.43936577106393,18.022988308361736
"""643d8a2510983e0011f354ef""",3,MilanSR,1681238378.0589437,60045,67178.058944,700.6299344504433,57.712506845163375,38.86001926820089
"""643d8a2510983e0011f354f2""",3,MilanSR,1681243928.0589442,60045,72728.058944,1384.6938615588285,275.9562947854297,18.577594913364106
"""643d8a2510983e0011f354f5""",3,MilanSR,1681238318.0589442,60045,67118.058944,752.4310542804632,102.50179699687172,35.708989487337156
"""643d8a2510983e0011f354f8""",3,MilanSR,1681243918.0589437,60045,72718.058944,1378.0307299383323,92.68459075430684,18.663294639259597
"""643d8a2510983e0011f354fb""",3,MilanSR,1681238308.0589437,60045,67108.058944,786.1990052003769,108.15249869229228,33.97281084300352
"""643d8a2510983e0011f35501""",3,MilanSR,1681238338.0589442,60045,67138.058944,704.2879162653379,269.0513526415083,38.553076029471384
"""643d8a2510983e0011f35507""",3,MilanSR,1681238398.0589437,60045,67198.058944,745.5325808215409,43.930293754850936,36.21757934341745
"""643d8a2510983e0011f35509""",3,MilanSR,1681243858.0589442,60045,72658.058944,1419.6928762386274,253.23694056642267,18.048255295703928
"""643d8a2510983e0011f3550d""",3,MilanSR,1681238428.0589437,60045,67228.058944,858.7421045300018,28.52937444652656,30.978278408853427
"""643d8a2510983e0011f3550f""",3,MilanSR,1681243828.0589437,60045,72628.058944,1489.9320185994368,244.4226729762771,17.14368159053082
"""643d8a2510983e0011f35513""",3,MilanSR,1681238368.0589442,60045,67168.058944,689.4074494969258,65.45095608668288,39.579455150078154
"""643d8a2510983e0011f35519""",3,MilanSR,1681238358.0589437,60045,67158.058944,686.2482897215118,73.45481503663723,39.77381520323404
"""643d8a2510983e0011f3551c""",3,MilanSR,1681243948.0589442,60045,72748.058944,1409.4521083626705,282.35034941088344,18.253370580149078
"""643d8a2510983e0011f3551f""",3,MilanSR,1681238388.0589442,60045,67188.058944,719.5346252582051,50.48750359264318,37.70001661846413
"""643d8a2510983e0011f35522""",3,MilanSR,1681243938.0589437,60045,72738.058944,1395.1975011062575,279.1841223652949,18.439759171451705
"""643d8a2510983e0011f35525""",3,MilanSR,1681238248.0589442,60045,67048.058944,1079.8263483342666,129.72351045301713,24.02439233323449
"""643d8a2510983e0011f35526""",3,MilanSR,1681238498.0589437,60045,67298.058944,1245.9378276522184,9.797798051303744,20.884559406135917
"""643d8a2510983e0011f35528""",3,MilanSR,1681243898.0589437,60045,72698.058944,1376.4295372391055,266.0877148411011,18.67020459386766
"""643d8a2510983e0011f3552b""",3,MilanSR,1681238278.0589442,60045,67078.058944,917.3324605875736,121.14630168114923,28.639297002493958
"""643d8a2510983e0011f3552c""",3,MilanSR,1681238528.0589442,60045,67328.058944,1438.0677932327576,5.5577652429768705,18.003022513542412
"""643d8a2510983e0011f3552e""",3,MilanSR,1681243878.0589442,60045,72678.058944,1390.467638027246,259.55451400986567,18.458509329390054
"""643d8a2510983e0011f35531""",3,MilanSR,1681238218.0589437,60045,67018.058944,1261.506874906536,135.56091737601233,20.373589342274602
"""643d8a2510983e0011f35532""",3,MilanSR,1681238468.0589437,60045,67268.058944,1065.9669310799543,15.799212724309314,24.586535769162918
"""643d8a2510983e0011f35534""",3,MilanSR,1681243868.0589437,60045,72668.058944,1403.2291864410522,256.3602331305402,18.276200030567722
"""643d8a2510983e0011f35537""",3,MilanSR,1681238208.0589442,60045,67008.058944,1324.965927172579,137.09410365379816,19.34757704858832
"""643d8a2510983e0011f35538""",3,MilanSR,1681238448.0589437,60045,67248.058944,956.3088635026484,21.29401804906223,27.586540899456025
"""643d8a2510983e0011f3553d""",3,MilanSR,1681238238.0589437,60045,67038.058944,1138.696097212488,131.91022905766442,22.704779656530874
"""643d8a2510983e0011f3553e""",3,MilanSR,1681238488.0589437,60045,67288.058944,1184.302071969519,11.560174507004831,22.017701447043688
