_id,id,name,epochUnixTime,mjday,mjfrac,dist,az,el
"""643d8a2510983e0011f35478""",17,Gao_Airport,1681201048.0589442,60045,29848.058944,446.62403062436493,75.9307551203301,74.71685858305551
"""643d8a2510983e0011f3547a""",17,Gao_Airport,1681201028.0589442,60045,29828.058944,487.197610715252,39.30881654100352,62.68764701558088
"""643d8a2510983e0011f3547c""",17,Gao_Airport,1681201018.0589437,60045,29818.058944,522.7377920591263,32.31113226768156,56.18338553946308
"""643d8a2510983e0011f3547e""",17,Gao_Airport,1681201008.0589437,60045,29808.058944,566.0725400771925,27.95551465882204,50.323949064090115
"""643d8a2510983e0011f35480""",17,Gao_Airport,1681201038.0589437,60045,29838.058944,461.26526866608066,51.80525285829469,69.35261509802827
"""643d8a2510983e0011f35482""",17,Gao_Airport,1681201098.0589442,60045,29898.058944,550.1378583948017,171.96395461453906,52.24601636792708
"""643d8a2510983e0011f35484""",17,Gao_Airport,1681201078.0589437,60045,29878.058944,476.91625581917515,158.44097608183336,65.01402667097562
"""643d8a2510983e0011f35486""",17,Gao_Airport,1681201068.0589442,60045,29868.058944,454.76684783004094,142.78495251684166,71.48000634673129
"""643d8a2510983e0011f35488""",17,Gao_Airport,1681201058.0589437,60045,29858.058944,444.396088048551,113.184267606322,75.72569453155583
"""643d8a2510983e0011f3548a""",17,Gao_Airport,1681201088.0589442,60045,29888.058944,509.30940448266665,166.886514973157,58.36089020883931
"""643d8a2510983e0011f354d8""",17,Gao_Airport,1681243518.0589442,60045,72318.058944,559.5291717037452,350.97560408571604,50.33020856099975
"""643d8a2510983e0011f354ea""",17,Gao_Airport,1681243498.0589442,60045,72298.058944,475.5694807071896,352.2436159979587,64.05667376572453
"""643d8a2510983e0011f354f0""",17,Gao_Airport,1681243478.0589437,60045,72278.058944,429.62549337035864,359.63702083817117,81.75049367374615
"""643d8a2510983e0011f354f6""",17,Gao_Airport,1681243418.0589442,60045,72218.058944,576.2001920183022,167.3212636911414,48.36630647702623
"""643d8a2510983e0011f354fc""",17,Gao_Airport,1681243458.0589437,60045,72258.058944,433.992141599022,161.55026528766305,78.54484837923606
"""643d8a2510983e0011f35502""",17,Gao_Airport,1681243438.0589437,60045,72238.058944,487.3349242628889,166.26242711252848,61.40072303190324
"""643d8a2510983e0011f35514""",17,Gao_Airport,1681243468.0589442,60045,72268.058944,425.19657073551986,126.78305819531454,87.74286012149813
"""643d8a2510983e0011f3551a""",17,Gao_Airport,1681243508.0589437,60045,72308.058944,513.7688040844766,351.44102492577343,56.659423619372305
"""643d8a2510983e0011f35520""",17,Gao_Airport,1681243488.0589442,60045,72288.058944,446.8828123095779,353.93229890324915,72.5000157071168
"""643d8a2510983e0011f35545""",17,Gao_Airport,1681243448.0589442,60045,72248.058944,455.24761558672714,164.99041926839058,69.51253269322322
"""643d8a2510983e0011f3554b""",17,Gao_Airport,1681243428.0589442,60045,72228.058944,528.2820843086921,166.92085246196322,54.360248517158034

